age,income,loan_amount,loan_term_months,credit_score,num_existing_loans,employment_years,debt_to_income,has_collateral,education,loan_purpose,region,default,loan_id,loan_to_income_ratio,monthly_payment_estimate,payment_to_income_ratio,credit_score_band,age_group,is_high_risk_purpose,education_enc,loan_purpose_enc,region_enc
56,37019.218757561095,17255.98435916766,48,604,1,300,0.2378774836060366,0,Master,Business,South,1,LN002530,0.46613583263809866,359.49967414932627,0.11653395815952466,2,3,0,2,1,2
53,47836.431917245085,26542.840558490272,60,809,3,300,0.3967801492408629,0,High School,Home,East,1,LN002531,0.5548666465008973,442.38067597483786,0.11097332930017947,5,3,0,1,3,0
63,57079.193579270875,11761.235727762332,12,659,4,300,0.3013273457886037,0,High School,Personal,East,0,LN002532,0.20605118941332753,980.1029773135277,0.20605118941332753,2,3,1,1,4,0
55,96211.62305150917,19325.69117332536,60,552,0,300,0.355064613820132,0,Bachelor,Home,South,0,LN002533,0.20086649159820213,322.09485288875595,0.04017329831964042,1,3,0,0,3,2
64,37366.21048776265,10981.834243425088,48,629,4,300,0.30767118367224733,0,Bachelor,Home,North,0,LN002534,0.29389745708951714,228.78821340468934,0.07347436427237929,2,3,0,0,3,1
46,81469.76979382656,18833.918712461036,60,553,4,300,0.3497391361607736,0,Master,Education,South,1,LN002535,0.23117677587801644,313.89864520768396,0.04623535517560329,1,2,0,2,2,2
31,48654.808966148616,17998.443978187497,60,777,2,300,0.07409819111800925,0,Bachelor,Business,West,0,LN002536,0.3699211724520353,299.97406630312497,0.07398423449040707,4,1,0,0,1,3
42,15000.0,1000.0,12,597,0,300,0.1548778355398753,0,Master,Business,East,0,LN002537,0.06666666666666667,83.33333333333333,0.06666666666666667,2,2,0,2,1,0
60,44885.47994139324,10106.176850745702,24,689,0,300,0.31267407510976697,1,Bachelor,Home,North,0,LN002538,0.22515470178644162,421.0907021144042,0.11257735089322081,3,3,0,0,3,1
48,78533.93986335382,16842.525638978746,36,612,1,300,0.1480853646672812,0,Bachelor,Home,West,1,LN002539,0.21446174314295352,467.84793441607627,0.07148724771431783,2,2,0,0,3,3
48,61893.39038658472,1000.0,48,600,2,300,0.5344698261993687,0,High School,Business,East,0,LN002540,0.01615681405969236,20.833333333333332,0.00403920351492309,2,2,0,1,1,0
23,63089.02397327914,14233.245034358519,48,497,0,300,0.29743438543968587,1,Bachelor,Business,West,0,LN002541,0.22560572565501882,296.52593821580246,0.056401431413754706,1,0,0,0,1,3
62,81570.0801768876,23067.76231871693,48,697,2,300,0.5010592516402995,0,Bachelor,Business,South,1,LN002542,0.28279685723850795,480.578381639936,0.07069921430962699,3,3,0,0,1,2
34,34273.27422128545,25401.971865805644,36,753,2,300,0.09360530077467727,1,Bachelor,Personal,East,1,LN002543,0.7411597649468146,705.6103296057123,0.24705325498227151,4,1,1,0,4,0
30,33964.99139815499,8740.442290572548,24,576,3,300,0.5863992814978477,0,Bachelor,Home,West,0,LN002544,0.25733680271290565,364.18509544052284,0.12866840135645283,1,0,0,0,3,3
57,15000.0,25915.24938838294,60,526,0,300,0.15871317943822735,1,High School,Home,West,1,LN002545,1.7276832925588628,431.9208231397157,0.34553665851177257,1,3,0,1,3,3
43,72541.6414248557,24664.93210535679,48,714,3,300,0.050612753021691936,0,High School,Education,West,1,LN002546,0.34001067002194396,513.8527521949331,0.08500266750548599,3,2,0,1,2,3
63,66249.68467259206,1000.0,60,518,4,300,0.11835820243996474,1,High School,Education,North,1,LN002547,0.015094411466892712,16.666666666666668,0.0030188822933785425,1,3,0,1,2,1
47,69479.33039182228,15926.33530387459,12,747,4,300,0.6293167708727279,0,Master,Auto,East,1,LN002548,0.22922407590947538,1327.194608656216,0.22922407590947538,4,2,0,2,0,0
33,31339.77551886439,16811.433689695743,12,577,3,300,0.24624167585503887,1,Bachelor,Business,South,0,LN002549,0.5364248279180052,1400.9528074746452,0.5364248279180052,1,1,0,0,1,2
38,22915.020881602944,27150.361743141937,12,561,4,300,0.28876660509592755,1,Bachelor,Business,South,0,LN002550,1.1848281475902684,2262.5301452618282,1.1848281475902684,1,1,0,0,1,2
35,28607.633831333347,17291.079687400616,48,669,3,300,0.22778709054937346,1,Bachelor,Auto,South,1,LN002551,0.6044218752710004,360.2308268208462,0.1511054688177501,2,1,0,0,0,2
35,36548.55455282591,26149.84831686441,36,566,1,300,0.3017984340743247,0,Bachelor,Home,West,1,LN002552,0.715482421584372,726.3846754684558,0.23849414052812404,1,1,0,0,3,3
55,86079.17817825709,8753.746516823223,48,593,2,300,0.48505437645868604,0,Master,Business,West,1,LN002553,0.10169412280744043,182.36971910048382,0.02542353070186011,2,3,0,2,1,3
41,75002.53447565003,2215.605972809086,12,678,1,300,0.3062105041222787,0,PhD,Education,South,0,LN002554,0.029540414711297446,184.6338310674238,0.029540414711297446,3,2,0,3,2,2
32,45835.5871875936,9817.294499023152,12,455,0,300,0.5169521966826962,0,Bachelor,Personal,West,0,LN002555,0.2141849837953078,818.1078749185959,0.2141849837953078,1,1,1,0,4,3
37,60985.039865199695,27615.907493442523,48,781,1,300,0.33248772808347604,1,Bachelor,Home,North,0,LN002556,0.4528308508854673,575.3314061133859,0.11320771272136683,4,1,0,0,3,1
52,41432.75507704522,22407.355040051574,36,653,1,300,0.18661916606825343,0,High School,Personal,East,0,LN002557,0.5408125768702696,622.4265288903215,0.18027085895675657,2,3,1,1,4,0
27,62285.59521563314,33579.6914691212,36,546,4,300,0.29575689599468097,1,Bachelor,Personal,East,1,LN002558,0.539124517520754,932.7692074755889,0.179708172506918,1,0,1,0,4,0
40,32238.085245160037,3453.364436718901,60,568,3,300,0.1056927944126468,0,Bachelor,Auto,North,0,LN002559,0.10712064350153552,57.55607394531501,0.021424128700307105,1,1,0,0,0,1
58,70005.02891947862,23330.575837548495,24,729,0,300,0.19709744122413692,0,PhD,Personal,East,0,LN002560,0.33326999785092376,972.1073265645206,0.16663499892546188,3,3,1,3,4,0
25,38005.93404831214,21038.929598187373,12,698,4,300,0.2840891322822281,0,Bachelor,Business,North,1,LN002561,0.5535695970908975,1753.244133182281,0.5535695970908975,3,0,0,0,1,1
25,71118.30057086314,12717.46610269631,36,760,0,300,0.25957951075089525,0,High School,Auto,North,0,LN002562,0.17882128791905638,353.2629472971197,0.05960709597301879,4,0,0,1,0,1
41,46451.54183611316,21207.4207333018,12,595,2,300,0.2872498533098514,0,Bachelor,Education,North,0,LN002563,0.45654933926895747,1767.2850611084832,0.45654933926895747,2,2,0,0,2,1
31,39198.48092803452,16119.718487387878,24,673,3,300,0.4774725997559358,0,PhD,Personal,North,0,LN002564,0.4112332443949161,671.654936974495,0.20561662219745805,3,1,1,3,4,1
45,87259.93434499312,18682.460124332018,12,684,4,300,0.18121095251800448,0,Master,Business,South,1,LN002565,0.21410123975647935,1556.871677027668,0.21410123975647932,3,2,0,2,1,2
56,58538.92369787531,20444.399448028656,36,705,1,300,0.37764576663931476,1,High School,Business,North,1,LN002566,0.34924453947161815,567.8999846674627,0.11641484649053939,3,3,0,1,1,1
47,48556.37257902885,22840.874362040468,60,740,2,300,0.2787495244513976,0,Bachelor,Education,North,0,LN002567,0.47039910827081177,380.6812393673411,0.09407982165416234,4,2,0,0,2,1
58,70163.56616702529,15694.49332928323,48,592,1,300,0.5333617729308365,1,High School,Auto,West,0,LN002568,0.22368437333875366,326.968611026734,0.05592109333468842,2,3,0,1,0,3
59,28200.178608502298,29218.688436902954,48,640,0,300,0.10545214044695622,1,Master,Auto,West,0,LN002569,1.0361171410486592,608.7226757688115,0.25902928526216473,2,3,0,2,0,3
42,77137.27178520718,13274.19740083905,36,601,2,300,0.5741672728789593,0,Bachelor,Auto,South,0,LN002570,0.17208538873142618,368.72770557886247,0.05736179624380872,2,2,0,0,0,2
61,52211.10587183101,30070.06096550508,36,645,4,300,0.17762945709054237,1,Master,Education,North,0,LN002571,0.5759322746260487,835.27947126403,0.19197742487534955,2,3,0,2,2,1
60,67015.75431336874,5977.248572460652,24,705,1,300,0.13280608188282692,1,High School,Education,North,0,LN002572,0.08919169281465912,249.05202385252718,0.04459584640732957,3,3,0,1,2,1
42,24042.530779538276,7119.52380256586,12,517,1,300,0.5062895296798952,0,PhD,Education,South,1,LN002573,0.29612206251702206,593.2936502138217,0.29612206251702206,1,2,0,3,2,2
31,47351.48083734009,7587.917877153403,24,738,0,300,0.287075296380571,0,High School,Auto,North,1,LN002574,0.16024668591081903,316.1632448813918,0.08012334295540952,3,1,0,1,0,1
59,55091.60278690968,22654.886253805464,48,558,0,300,0.4646664709612361,1,Bachelor,Personal,East,0,LN002575,0.4112221301934692,471.9767969542805,0.1028055325483673,1,3,1,0,4,0
25,75605.98427237057,8556.307845542357,12,625,3,300,0.1356312298030773,0,High School,Education,North,0,LN002576,0.11316971702554994,713.0256537951964,0.11316971702554995,2,0,0,1,2,1
41,68608.22127874965,26921.002884828373,24,749,3,300,0.10259100418243677,1,High School,Education,South,1,LN002577,0.39238741921978293,1121.7084535345155,0.19619370960989146,4,2,0,1,2,2
38,47150.45924765166,10788.210313017102,48,676,0,300,0.19374181085924008,0,PhD,Auto,North,0,LN002578,0.22880392863945245,224.75438152118963,0.05720098215986311,3,1,0,3,0,1
28,61358.955146467626,18194.28558598703,12,677,3,300,0.07352316443883507,0,High School,Education,North,0,LN002579,0.29652208944164943,1516.1904654989191,0.29652208944164943,3,0,0,1,2,1
25,80131.38203453964,20120.70020349388,60,555,1,300,0.19324520675218462,0,High School,Personal,South,0,LN002580,0.251096383122671,335.3450033915647,0.0502192766245342,1,0,1,1,4,2
50,51000.230331548795,6874.045415205423,60,566,0,300,0.4820586366344175,0,PhD,Auto,South,0,LN002581,0.13478459549138802,114.56742358675704,0.026956919098277608,1,2,0,3,0,2
35,48822.70079129385,3873.8125058423575,24,725,2,300,0.32026812530687737,1,Master,Education,East,0,LN002582,0.079344494324516,161.40885441009823,0.039672247162258,3,1,0,2,2,0
24,17205.907144941753,17263.065600273436,36,602,0,300,0.2516849145581922,0,Bachelor,Education,East,1,LN002583,1.0033220250958106,479.52960000759543,0.3344406750319368,2,0,0,0,2,0
45,49418.5532931438,12782.066958140287,12,610,4,300,0.2116646241783359,0,High School,Home,East,0,LN002584,0.25864915312916775,1065.1722465116907,0.25864915312916775,2,2,0,1,3,0
58,20207.45922630957,18987.592063073633,24,727,4,300,0.16591113285242823,0,Master,Home,East,0,LN002585,0.9396328281762557,791.1496692947347,0.46981641408812785,3,3,0,2,3,0
37,52713.30641933586,4234.735365562883,36,566,0,300,0.28157917965736523,0,Bachelor,Business,South,1,LN002586,0.08033522564256247,117.63153793230231,0.026778408547520824,1,1,0,0,1,2
25,74762.70286485495,12145.94265675373,36,671,2,300,0.14936330059697714,1,Bachelor,Business,East,0,LN002587,0.1624599190683272,337.38729602093696,0.05415330635610908,3,0,0,0,1,0
45,15000.0,13545.29886726478,12,653,0,300,0.32354657942220494,0,Bachelor,Education,East,1,LN002588,0.9030199244843187,1128.7749056053983,0.9030199244843187,2,2,0,0,2,0
55,79684.1764924158,1000.0,12,649,2,300,0.39809584186680447,1,Bachelor,Home,South,1,LN002589,0.012549543008644611,83.33333333333333,0.012549543008644611,2,3,0,0,3,2
51,48395.53746687603,22963.658167657333,36,608,1,300,0.05998190671162213,0,Bachelor,Business,North,0,LN002590,0.47449949664004953,637.879393546037,0.15816649888001652,2,3,0,0,1,1
39,54456.70265746788,8940.465239071264,48,603,1,300,0.4295367583384261,0,Master,Auto,North,1,LN002591,0.1641756625498738,186.25969248065132,0.04104391563746845,2,1,0,2,0,1
40,44951.604397229166,26993.290733380723,24,563,2,300,0.19185001602855692,1,Master,Home,North,0,LN002592,0.6004967140849059,1124.7204472241967,0.30024835704245295,1,1,0,2,3,1
52,20735.26234902681,9457.354256686858,12,688,3,300,0.05583682671495686,0,Master,Personal,North,0,LN002593,0.45610005301576184,788.1128547239049,0.4561000530157619,3,3,1,2,4,1
40,39340.21651407519,10829.38611205639,36,596,1,300,0.29116252974592444,0,Master,Personal,West,1,LN002594,0.2752752036375255,300.8162808904553,0.0917584012125085,2,1,1,2,4,3
40,96948.20136898968,5064.703051516175,48,727,4,300,0.39927660450354846,0,Master,Personal,North,0,LN002595,0.05224133073123928,105.51464690658698,0.01306033268280982,3,1,1,2,4,1
43,33079.090074930966,24172.901848708767,60,632,0,300,0.1473624229668281,0,Bachelor,Personal,West,1,LN002596,0.7307607855582531,402.88169747847945,0.14615215711165064,2,2,1,0,4,3
45,23229.152765488994,18633.294796081587,36,565,3,300,0.04565447238063731,0,Master,Home,South,1,LN002597,0.8021512874014344,517.5915221133774,0.2673837624671448,1,2,0,2,3,2
33,57825.82054814206,26201.085689060055,48,630,4,300,0.09491331751508941,0,Bachelor,Auto,East,0,LN002598,0.45310356931721735,545.8559518554179,0.11327589232930434,2,1,0,0,0,0
51,53284.46969655367,13341.208052493232,60,617,0,300,0.10546282177492014,1,Bachelor,Personal,East,1,LN002599,0.25037704472746425,222.35346754155387,0.050075408945492846,2,3,1,0,4,0
59,48533.40418408704,14666.274025735367,48,730,4,300,0.14858334751497826,1,Master,Auto,West,1,LN002600,0.30218927092165715,305.5473755361535,0.07554731773041429,3,3,0,2,0,3
52,55288.95886704512,1543.8941458373665,12,620,3,300,0.592868426149308,0,High School,Business,East,1,LN002601,0.027924095108211592,128.6578454864472,0.02792409510821159,2,3,0,1,1,0
57,67884.05221392313,10007.644985043922,36,627,2,300,0.4034887259947958,0,Master,Business,North,0,LN002602,0.14742262223101846,277.9901384734423,0.04914087407700616,2,3,0,2,1,1
40,43256.72800429372,16363.989238138314,60,762,0,300,0.30286672464947156,1,PhD,Education,South,0,LN002603,0.37829928413711744,272.7331539689719,0.07565985682742349,4,1,0,3,2,2
57,58888.204165652336,18097.606699731245,48,690,4,300,0.18486447669337916,0,High School,Home,North,1,LN002604,0.30732142295972775,377.0334729110676,0.07683035573993194,3,3,0,1,3,1
51,75477.49324260007,29591.49978644213,60,783,4,300,0.27666242405930014,0,Bachelor,Personal,West,0,LN002605,0.3920572678709534,493.19166310736887,0.07841145357419067,4,3,1,0,4,3
54,35094.2266649041,1000.0,24,750,3,300,0.43969808562324786,0,High School,Auto,South,1,LN002606,0.02849471537151858,41.666666666666664,0.014247357685759288,4,3,0,1,0,2
39,15000.0,16835.63800643102,36,579,3,300,0.4886825246924785,0,Master,Auto,South,0,LN002607,1.1223758670954014,467.6566112897506,0.3741252890318005,1,1,0,2,0,2
49,68416.16984191832,11990.10179122155,12,729,3,300,0.2519959104231042,0,Bachelor,Home,West,0,LN002608,0.175252455946098,999.1751492684625,0.175252455946098,3,2,0,0,3,3
32,105059.25151205946,15604.028745906257,60,772,2,300,0.1838328630412848,1,Bachelor,Business,North,0,LN002609,0.14852598435003236,260.06714576510427,0.02970519687000647,4,1,0,0,1,1
54,54852.90692702369,15821.730010481819,48,772,1,300,0.2946653383801201,0,High School,Home,South,0,LN002610,0.2884392258651132,329.6193752183712,0.07210980646627829,4,3,0,1,3,2
38,59038.64402131912,13470.523501998126,60,729,4,300,0.30598161471864427,1,Master,Auto,West,0,LN002611,0.22816451368926866,224.5087250333021,0.04563290273785373,3,1,0,2,0,3
27,49083.83133812019,5935.136654932321,48,727,2,300,0.1356292418700967,0,High School,Home,North,0,LN002612,0.12091836543988142,123.64868031109002,0.030229591359970356,3,0,0,1,3,1
25,86761.21683020517,4449.78247595068,60,625,4,300,0.24548322805198017,1,Bachelor,Business,East,0,LN002613,0.05128769095826612,74.16304126584467,0.010257538191653223,2,0,0,0,1,0
41,53444.86134110267,12880.705721628052,12,583,2,300,0.287356759301486,0,Bachelor,Business,West,1,LN002614,0.24100924576114352,1073.3921434690044,0.24100924576114355,2,2,0,0,1,3
48,51268.716799701295,3635.0600238803418,12,621,0,300,0.3976579398444723,1,Bachelor,Personal,West,0,LN002615,0.07090210660200336,302.92166865669515,0.07090210660200336,2,2,1,0,4,3
36,73217.27628538405,14096.765766920931,36,516,1,300,0.5694309165715866,1,High School,Personal,South,0,LN002616,0.1925333265877713,391.5768268589147,0.0641777755292571,1,1,1,1,4,2
27,45314.540756063565,12973.04446288861,12,757,4,300,0.4979386734382729,0,Master,Personal,South,1,LN002617,0.28628877721005436,1081.087038574051,0.28628877721005436,4,0,1,2,4,2
35,29306.125978482913,1000.0,60,627,3,300,0.43015117484758114,0,Master,Business,East,1,LN002618,0.03412255856452054,16.666666666666668,0.006824511712904108,2,1,0,2,1,0
32,72646.00759091388,30468.904609380254,60,753,1,300,0.10375012063685744,0,Bachelor,Auto,West,1,LN002619,0.41941609208530156,507.81507682300423,0.08388321841706031,4,1,0,0,0,3
60,43169.05584655709,15618.061329167354,12,551,4,300,0.35347076102575176,1,Bachelor,Personal,West,0,LN002620,0.36178834637202195,1301.5051107639463,0.36178834637202195,1,3,1,0,4,3
30,35490.79944647974,1000.0,24,736,0,300,0.669626674204151,1,Bachelor,Home,East,0,LN002621,0.02817631655516816,41.666666666666664,0.01408815827758408,3,0,0,0,3,0
47,97000.96317146374,16977.063457670833,60,610,4,300,0.14818759619260416,0,PhD,Auto,South,1,LN002622,0.17501953488504365,282.9510576278472,0.03500390697700873,2,2,0,3,0,2
37,51428.06393554576,13372.885445187765,36,547,4,300,0.2627201407631015,0,Master,Education,East,0,LN002623,0.2600308940649187,371.4690401441046,0.08667696468830624,1,1,0,2,2,0
26,64884.52164594666,4457.874482234634,24,780,4,300,0.4719866746375964,0,Bachelor,Personal,East,1,LN002624,0.06870474450840185,185.74477009310976,0.03435237225420092,4,0,1,0,4,0
31,55590.56482015553,17474.42352619407,12,738,1,300,0.15161624893227865,0,PhD,Education,South,0,LN002625,0.3143415358834122,1456.2019605161724,0.3143415358834121,3,1,0,3,2,2
24,37273.610192593434,7462.769158483187,48,666,4,300,0.48783649302138954,0,Bachelor,Personal,West,0,LN002626,0.20021589322641195,155.47435746839975,0.05005397330660299,2,0,1,0,4,3
34,68788.67240043845,16544.261030659578,60,652,3,300,0.23698873302909532,0,Bachelor,Auto,North,1,LN002627,0.2405085089351736,275.7376838443263,0.04810170178703472,2,1,0,0,0,1
64,61291.57967573449,9387.922612886636,48,685,2,300,0.3323410805428375,0,Bachelor,Education,South,1,LN002628,0.1531682273903497,195.5817211018049,0.03829205684758742,3,3,0,0,2,2
51,41812.403367201354,7755.367060160114,36,665,3,300,0.2906209196400111,1,PhD,Business,South,1,LN002629,0.18548005939892012,215.42686278222538,0.0618266864663067,2,3,0,3,1,2
27,63663.806757126775,14875.729215716648,24,586,0,300,0.36865480669347445,0,Bachelor,Personal,North,1,LN002630,0.2336606931543785,619.8220506548604,0.11683034657718927,2,0,1,0,4,1
38,44713.79811739996,2023.2561746362553,48,617,1,300,0.16022304275663676,0,Bachelor,Home,East,0,LN002631,0.045249034074985546,42.15117030492198,0.011312258518746387,2,1,0,0,3,0
40,32910.0927978294,14339.702195119069,36,806,2,300,0.13783097806814373,0,High School,Education,South,0,LN002632,0.43572354180857403,398.3250609755297,0.145241180602858,5,1,0,1,2,2
63,30886.654912957536,20258.030224103917,48,863,1,300,0.3063350063092723,1,High School,Home,East,0,LN002633,0.6558829462495561,422.0422963354983,0.16397073656238906,1,3,0,1,3,0
56,60401.17241925957,25164.88632588433,48,775,1,300,0.24275741456616323,1,Bachelor,Education,West,0,LN002634,0.4166291036738259,524.2684651225902,0.10415727591845647,4,3,0,0,2,3
47,47345.381401431114,23708.54571195314,36,688,4,300,0.2564243856274458,0,High School,Auto,East,1,LN002635,0.5007573074749061,658.5707142209205,0.16691910249163536,3,2,0,1,0,0
26,85034.08038087923,25826.644126842613,60,622,3,300,0.18335102839542933,1,High School,Home,North,0,LN002636,0.30372109642582784,430.4440687807102,0.06074421928516557,2,0,0,1,3,1
50,54140.83773324086,11362.287790163075,48,586,2,300,0.35230535524249235,1,PhD,Personal,South,0,LN002637,0.20986538564745866,236.71432896173073,0.05246634641186466,2,2,1,3,4,2
58,39295.93413092836,6802.913987961516,36,591,4,300,0.04290289579150545,1,PhD,Business,West,1,LN002638,0.17312004761854474,188.969832998931,0.057706682539514914,2,3,0,3,1,3
41,58156.35277287824,21522.85089282831,48,605,2,300,0.4356642689962859,1,Bachelor,Auto,North,1,LN002639,0.37008598143839744,448.39272693392314,0.09252149535959936,2,2,0,0,0,1
42,29114.653568507874,10864.85327209411,60,822,3,300,0.444667728780331,0,Master,Education,North,0,LN002640,0.3731747398789651,181.08088786823515,0.07463494797579302,5,2,0,2,2,1
31,53317.37518950595,15050.098242081775,36,794,4,300,0.29411300553157266,0,Master,Personal,West,1,LN002641,0.2822738026504345,418.05828450227153,0.09409126755014484,4,1,1,2,4,3
26,61383.33552956551,20974.936086683047,48,709,2,300,0.25620395797069195,1,Bachelor,Education,North,1,LN002642,0.3417040782441741,436.97783513923014,0.08542601956104352,3,0,0,0,2,1
57,58913.44615270611,31168.78216309748,12,573,4,300,0.475528052080942,1,High School,Home,South,0,LN002643,0.52906058291526,2597.398513591457,0.5290605829152601,1,3,0,1,3,2
27,81055.99861039517,19230.404080944387,60,721,1,300,0.5556333246701355,0,High School,Home,West,1,LN002644,0.2372483765622024,320.50673468240643,0.04744967531244048,3,0,0,1,3,3
47,106950.34251688901,16640.823859605214,48,630,0,300,0.4598086133386788,0,High School,Business,South,1,LN002645,0.1555939276863689,346.68383040844196,0.038898481921592225,2,2,0,1,1,2
25,68427.9474268257,6031.1129280770565,24,477,2,300,0.29165981199059376,0,Master,Home,North,0,LN002646,0.08813815341350847,251.29637200321068,0.04406907670675424,1,0,0,2,3,1
60,78575.9265557104,24354.843388469544,36,672,3,300,0.25424573353210084,0,Bachelor,Auto,South,0,LN002647,0.3099529901337141,676.5234274574873,0.10331766337790467,3,3,0,0,0,2
60,105869.2531931448,18269.14288630485,48,582,2,300,0.5800446405149126,0,Bachelor,Education,West,1,LN002648,0.17256325453599974,380.6071434646844,0.043140813633999936,2,3,0,0,2,3
56,34875.48304367048,12222.864238684562,60,585,0,300,0.081241129930781,0,Bachelor,Education,South,1,LN002649,0.3504715396595167,203.71440397807604,0.07009430793190335,2,3,0,0,2,2
22,57612.54817550017,11396.653166884573,60,629,2,300,0.22235291656360487,1,Bachelor,Auto,West,0,LN002650,0.19781546777219305,189.9442194480762,0.03956309355443861,2,0,0,0,0,3
45,45440.06935826683,11745.099032479922,24,610,2,300,0.21247897668810575,1,High School,Home,East,0,LN002651,0.25847449615177925,489.3791263533301,0.12923724807588963,2,2,0,1,3,0
57,71853.15420522145,15351.721622225947,24,647,2,300,0.2563192707566718,1,Bachelor,Home,East,0,LN002652,0.21365410874489296,639.6550675927477,0.10682705437244648,2,3,0,0,3,0
27,60432.378389532416,3327.943948238899,48,643,3,300,0.15160790007425384,0,Master,Auto,North,0,LN002653,0.05506888917705309,69.33216558831039,0.013767222294263273,2,0,0,2,0,1
62,38631.35360192132,24744.182437757147,12,499,0,300,0.6251737355217151,1,Master,Business,North,0,LN002654,0.6405207203644684,2062.015203146429,0.6405207203644685,1,3,0,2,1,1
52,55218.95632694089,23277.38717844364,60,771,0,300,0.4219883168245329,0,High School,Personal,East,0,LN002655,0.4215470325194609,387.9564529740607,0.08430940650389218,4,3,1,1,4,0
41,75938.45479311771,13660.093187676333,12,571,3,300,0.5841315522219886,0,High School,Personal,East,1,LN002656,0.17988373907384728,1138.3410989730278,0.17988373907384728,1,2,1,1,4,0
45,28925.507379498675,11762.80413703873,12,573,2,300,0.16474915162405163,1,Master,Home,East,1,LN002657,0.40665852400486385,980.2336780865608,0.40665852400486385,1,2,0,2,3,0
46,39053.10888722042,14814.578361721113,48,623,2,300,0.24826510128625423,0,Bachelor,Personal,South,1,LN002658,0.37934440519200185,308.6370492025232,0.09483610129800048,2,2,1,0,4,2
57,36054.498299163824,16172.494604692316,36,641,0,300,0.09725801655748888,0,Bachelor,Personal,East,0,LN002659,0.448556917100893,449.2359612414532,0.14951897236696432,2,3,1,0,4,0
42,61527.9311097382,12599.226431316658,36,766,2,300,0.14973432936162712,1,Bachelor,Personal,North,0,LN002660,0.2047724700647791,349.9785119810183,0.06825749002159304,4,2,1,0,4,1
51,79810.32159229921,22992.68047986317,36,671,1,300,0.4352991265214233,1,Bachelor,Home,East,0,LN002661,0.288091565365672,638.6855688850881,0.09603052178855734,3,3,0,0,3,0
45,15000.0,3607.1346319314725,24,695,2,300,0.15460775597898316,1,High School,Education,West,0,LN002662,0.24047564212876485,150.297276330478,0.12023782106438241,3,2,0,1,2,3
63,56887.971269571666,9304.510640522109,60,671,2,300,0.03449523384948056,0,PhD,Home,East,0,LN002663,0.16355848930578618,155.07517734203515,0.03271169786115724,3,3,0,3,3,0
51,36515.58565449632,21201.93593491247,24,668,4,300,0.12026733541522155,0,High School,Home,East,1,LN002664,0.5806270269227296,883.4139972880197,0.2903135134613648,2,3,0,1,3,0
43,75108.05549659969,17594.212339830963,60,674,0,300,0.3317167938434148,0,High School,Business,North,1,LN002665,0.23425200164618154,293.23687233051606,0.04685040032923631,3,2,0,1,1,1
49,50260.63448857492,9563.669996732984,60,495,0,300,0.32495146619970255,0,High School,Business,North,1,LN002666,0.19028152139438204,159.39449994554974,0.03805630427887641,1,2,0,1,1,1
28,57613.47878154795,18203.74773357624,60,630,1,300,0.3344263157394098,1,PhD,Home,West,1,LN002667,0.3159633495244938,303.39579555960404,0.06319266990489876,2,0,0,3,3,3
56,54973.2600959588,8656.316439308579,48,742,1,300,0.28875969124131806,1,High School,Auto,North,0,LN002668,0.157464127544892,180.33992581892872,0.039366031886223,4,3,0,1,0,1
49,77484.3760637969,12519.073353766194,36,965,1,300,0.12666868238180692,1,Master,Auto,North,0,LN002669,0.1615690025490893,347.75203760461653,0.05385633418302977,1,2,0,2,0,1
35,95972.63061595566,23349.751564339625,24,553,0,300,0.05659568228031671,0,High School,Business,West,0,LN002670,0.24329594192094262,972.9063151808177,0.1216479709604713,1,1,0,1,1,3
31,32306.693402371176,22464.66861652145,24,683,4,300,0.5166634536986908,1,High School,Business,East,1,LN002671,0.6953564803655404,936.0278590217271,0.34767824018277027,3,1,0,1,1,0
37,35948.87764010696,17305.89406211139,48,604,4,300,0.4072022831299203,1,Master,Education,North,0,LN002672,0.4814029031828182,360.53945962732064,0.12035072579570455,2,1,0,2,2,1
37,61429.95805109414,6590.807701973867,60,813,3,300,0.20069086402621625,0,Master,Business,East,0,LN002673,0.10728979655971745,109.84679503289777,0.02145795931194349,5,1,0,2,1,0
52,38671.953033961625,11978.758799241843,36,541,0,300,0.7301219894454278,0,Master,Personal,East,1,LN002674,0.3097531378547684,332.74329997894006,0.10325104595158945,1,3,1,2,4,0
63,73671.67540800548,15771.725142474988,12,699,3,300,0.5270769660854449,1,High School,Home,South,1,LN002675,0.21408126060834995,1314.3104285395823,0.21408126060834995,3,3,0,1,3,2
46,76882.34918168675,26643.371104522135,12,537,2,300,0.03751488088867636,0,Master,Home,North,1,LN002676,0.34654730751734814,2220.2809253768446,0.34654730751734814,1,2,0,2,3,1
34,44068.47375507084,1000.0,48,624,1,300,0.20564687848478688,1,High School,Home,North,0,LN002677,0.02269195900810912,20.833333333333332,0.00567298975202728,2,1,0,1,3,1
27,39729.2546671705,8022.847624801125,36,647,3,300,0.5517079165856956,0,Bachelor,Education,South,0,LN002678,0.201938035133356,222.8568784666979,0.06731267837778535,2,0,0,0,2,2
30,49504.41956694562,24028.82713697741,12,735,3,300,0.13442270637550893,0,Bachelor,Education,East,1,LN002679,0.48538751382556544,2002.402261414784,0.4853875138255655,3,0,0,0,2,0
57,57080.36427926037,25881.336622351966,12,563,0,300,0.18475543792269206,1,High School,Personal,West,0,LN002680,0.4534192615823181,2156.7780518626637,0.4534192615823181,1,3,1,1,4,3
